year,origin_country_iso2,host_country_iso3,host_country_name,indicator_id,indicator_label,count,magnitude,qualifier,source_release,source_url,as_of
2022,RS,HUN,Hungary,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",2099,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,IND,India,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,IRL,Ireland,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",19,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,ISL,Iceland,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",14,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,ITA,Italy,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",436,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,JOR,Jordan,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,JPN,Japan,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",24,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,KGZ,Kyrgyzstan,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,KOR,Republic of Korea,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",12,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,LCA,Saint Lucia,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,LKA,Sri Lanka,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,LTU,Lithuania,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",7,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,LUX,Luxembourg,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",5,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,LVA,Latvia,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",4,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,MAC,"China, Macao Special Administrative Region",26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",1,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,MAR,Morocco,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,MCO,Monaco,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",2,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,MDA,Republic of Moldova,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,MHL,Marshall Islands,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,MKD,North Macedonia,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",245,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,MLT,Malta,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",45,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,MNG,Mongolia,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,MUS,Mauritius,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,MYS,Malaysia,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",7,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,NAM,Namibia,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,NOR,Norway,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",72,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,NZL,New Zealand,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",3,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,PAN,Panama,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,POL,Poland,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",15,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,PRT,Portugal,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",34,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,PSE,Palestine,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,QAT,Qatar,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",4,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,ROU,Romania,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",618,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,RUS,Russian Federation,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",386,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,RWA,Rwanda,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,SAU,Saudi Arabia,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",28,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,SLV,El Salvador,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,SMR,San Marino,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,SRB,Serbia,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,SVK,Slovakia,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",712,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,SVN,Slovenia,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",1370,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,SWE,Sweden,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",88.75064849853516,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,SYC,Seychelles,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,TCA,Turks and Caicos Islands,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,THA,Thailand,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",1,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,TTO,Trinidad and Tobago,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,TUN,Tunisia,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,TUR,Türkiye,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",448,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,TZA,United Republic of Tanzania,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,UZB,Uzbekistan,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,VGB,British Virgin Islands,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,VNM,Viet Nam,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",1,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,WSM,Samoa,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,ZAF,South Africa,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",4,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,ALB,Albania,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",143,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,AND,Andorra,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,ARG,Argentina,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,ARM,Armenia,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",1,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,AUS,Australia,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",53,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,AUT,Austria,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",1244.79296875,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,AZE,Azerbaijan,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,BDI,Burundi,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,BEL,Belgium,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",81,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,BFA,Burkina Faso,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,BGR,Bulgaria,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",596,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,BHR,Bahrain,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,BIH,Bosnia and Herzegovina,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",1667,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,BLR,Belarus,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,BLZ,Belize,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,BMU,Bermuda,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,BRA,Brazil,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",4,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,BRN,Brunei Darussalam,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,BWA,Botswana,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,CAN,Canada,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",87,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,CHE,Switzerland,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",263,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,CHL,Chile,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,CIV,Côte d'Ivoire,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,CMR,Cameroon,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,COK,Cook Islands,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,CUB,Cuba,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,CYP,Cyprus,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",9,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,CZE,Czechia,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",181,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,DEU,Germany,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",1289,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,DNK,Denmark,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",38,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,DOM,Dominican Republic,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",1,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,DZA,Algeria,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,ECU,Ecuador,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,ESP,Spain,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",121,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,EST,Estonia,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",10,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,FIN,Finland,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",43,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,FRA,France,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",342.8081970214844,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,GBR,United Kingdom of Great Britain and Northern Ireland,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",254,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,GEO,Georgia,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",1,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,GHA,Ghana,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,GIN,Guinea,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,GRC,Greece,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",87,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,GTM,Guatemala,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,HKG,"China, Hong Kong Special Administrative Region",26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",16,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,HRV,Croatia,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",130,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,HUN,Hungary,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",1986,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,IND,India,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,ISL,Iceland,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",14,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,ITA,Italy,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",562,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,JOR,Jordan,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",1,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,JPN,Japan,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",24,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,KGZ,Kyrgyzstan,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,KOR,Republic of Korea,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",13,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,LCA,Saint Lucia,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,LKA,Sri Lanka,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,LTU,Lithuania,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",8,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,LUX,Luxembourg,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",7,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,LVA,Latvia,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",2,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,MAC,"China, Macao Special Administrative Region",26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",1,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,MAR,Morocco,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,MCO,Monaco,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",4,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,MDA,Republic of Moldova,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,MDG,Madagascar,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,MKD,North Macedonia,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",332,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,MLT,Malta,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",25,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2023,RS,MNG,Mongolia,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
